bin.92.fa	Bacteria_99;Proteobacteria_87;Betaproteobacteria_64;Burkholderiales_68
bin.49.fa	Bacteria_97
bin.91.fa	Bacteria_99
bin.126.fa	Bacteria_97;Actinobacteria_68
bin.3.fa	Eukaryota_68
bin.26.fa	Bacteria_98;Proteobacteria_90;Betaproteobacteria_88;Burkholderiales_74;Burkholderiaceae_92
bin.88.fa	Bacteria_92
bin.6.fa	Bacteria_98;Proteobacteria_98;Alphaproteobacteria_93;Pelagibacterales_99;Candidatus Fonsibacter_98;Candidatus Fonsibacter ubiquis_100
bin.42.fa	Bacteria_98;Proteobacteria_93;Betaproteobacteria_59
bin.128.fa	Bacteria_99;Actinobacteria_94
bin.65.fa	Bacteria_100;Actinobacteria_57;Actinobacteria_100;Actinobacteria bacterium IMCC26256_89
bin.209.fa	Bacteria_99;Actinobacteria_90
bin.166.fa	Bacteria_95;Bacteroidetes_76
bin.56.fa	Bacteria_99;Cyanobacteria_88
bin.86.fa	Bacteria_100;Actinobacteria_99
bin.111.fa	Bacteria_95;Bacteroidetes_73;Flavobacteriia_53;Flavobacteriales_100;Flavobacteriaceae_94
bin.67.fa	Bacteria_95
bin.63.fa	Bacteria_99;Proteobacteria_90;Betaproteobacteria_81;Burkholderiales_95;Comamonadaceae_76
bin.134.fa	Bacteria_93;Bacteroidetes_71;Flavobacteriia_55;Flavobacteriales_100;Flavobacteriaceae_97
bin.131.fa	Bacteria_96;Proteobacteria_83;Betaproteobacteria_71;Burkholderiales_86;Comamonadaceae_67
bin.31.fa	Bacteria_99;Proteobacteria_94;Betaproteobacteria_92;Burkholderiales_90;Comamonadaceae_83
bin.238.fa	Bacteria_90
bin.178.fa	Bacteria_96;Proteobacteria_81;Gammaproteobacteria_59
bin.69.fa	Bacteria_98;Proteobacteria_89;Betaproteobacteria_83;Burkholderiales_92;Comamonadaceae_86
bin.35.fa	Bacteria_92
bin.121.fa	Bacteria_92;Bacteroidetes_77
bin.213.fa	Bacteria_97;Proteobacteria_88;Betaproteobacteria_77;Nitrosomonadales_79;Nitrosomonadaceae_98;Nitrosomonas_83;Nitrosomonas sp. Is79A3_93
bin.173.fa	Bacteria_83
bin.152.fa	Bacteria_99;Proteobacteria_72
bin.85.fa	Bacteria_99;Proteobacteria_81;Betaproteobacteria_64
bin.226.fa	
bin.114.fa	Eukaryota_88
bin.206.fa	Bacteria_94;Bacteroidetes_56
bin.41.fa	Bacteria_68;Proteobacteria_61
bin.11.fa	Bacteria_99;Actinobacteria_97
bin.234.fa	Bacteria_95
bin.9.fa	Bacteria_95;Bacteroidetes_63
bin.66.fa	
bin.244.fa	Bacteria_96;Bacteroidetes_52
bin.214.fa	Bacteria_99;Proteobacteria_86;Gammaproteobacteria_79;Methylococcales_62;Methylococcaceae_100
bin.110.fa	Bacteria_97
bin.227.fa	Bacteria_97;Proteobacteria_76
bin.179.fa	Bacteria_97
bin.138.fa	Bacteria_97;Bacteroidetes_84
bin.96.fa	Bacteria_98
bin.205.fa	Bacteria_99;Bacteroidetes_69
bin.203.fa	Bacteria_98;Proteobacteria_83;Betaproteobacteria_58;Nitrosomonadales_73;Methylophilaceae_91
bin.124.fa	Bacteria_99;Proteobacteria_90;Alphaproteobacteria_71;Sphingomonadales_82;Sphingomonadaceae_64
bin.159.fa	Bacteria_85;Bacteroidetes_59;Flavobacteriia_61;Flavobacteriales_100;Flavobacteriaceae_91
bin.150.fa	Bacteria_100;Proteobacteria_90
bin.19.fa	Bacteria_98;Actinobacteria_90;Actinobacteria_52;Candidatus Nanopelagicales_94
bin.222.fa	Bacteria_100
bin.36.fa	Bacteria_96;Proteobacteria_89;Betaproteobacteria_77
bin.122.fa	Bacteria_91;Proteobacteria_64
bin.194.fa	Bacteria_98;Bacteroidetes_71;Flavobacteriia_57;Flavobacteriales_100
bin.95.fa	Bacteria_99;Proteobacteria_98;Alphaproteobacteria_96;Rhodospirillales_97;Rhodospirillaceae_99;Magnetospirillum_91
bin.109.fa	Bacteria_98;Actinobacteria_90;Actinobacteria_58;Candidatus Nanopelagicales_97
bin.185.fa	Bacteria_89
bin.117.fa	Bacteria_99;Proteobacteria_87;Betaproteobacteria_78;Burkholderiales_87;Comamonadaceae_71
bin.211.fa	Eukaryota_61
bin.75.fa	Bacteria_99;Cyanobacteria_89
bin.191.fa	Bacteria_99
bin.225.fa	Bacteria_96;Bacteroidetes_74
bin.89.fa	Bacteria_97
bin.135.fa	Bacteria_99;Proteobacteria_89;Betaproteobacteria_58
bin.218.fa	Bacteria_88;Bacteroidetes_57;Flavobacteriia_70;Flavobacteriales_100;Flavobacteriaceae_100
bin.171.fa	Bacteria_91
bin.249.fa	Bacteria_90
bin.127.fa	Bacteria_97
