Genomic bins	B7_22mMystic	B9_PosControlEColiMystic	A3_1mMystic	A7_9mMystic	B3_17mMystic	A5_5mMystic	H2_PosControlEBAlly	A4_3mMystic	B5_20mMystic	B1_13mMystic	A1_FB_ShallowInflow	B6_21mMystic	B2_15mMystic	H3_PosControlEMAlly	B4_19mMystic	A6_7mMystic	A8_11mMystic
bin.82	0.574596889474	0.0	102.968786053	1.22497321105	0.723287156877	3.3110753753	0.0219914387632	92.3949500252	0.903574663213	1.52190814279	13.3474898683	0.658872924978	0.51418618422	0.0150823227455	0.803321080252	1.76830240995	1.41882496174
bin.63	0.240291303694	0.0	0.0259283912026	31.2769168776	0.310647641688	0.0293524800006	0.0	0.0265717903932	0.187451929313	17.7507887383	0.078104017488	0.182378686587	1.11008761389	0.0165654425114	0.160399000995	9.3463555362	55.5606450488
bin.42	0.0912030931381	0.00215952554935	0.77555340634	9.32038565464	0.487937841522	3.93100655994	0.00076188347143	1.15428016523	0.0757503363579	4.16289056396	1.66946685941	0.0774357588208	1.85588570964	0.012810498332	0.0880655867278	2.49145200925	10.1959723699
bin.80	0.207707262731	0.0	0.237359454728	13.5346732146	1.50856911487	6.29915823084	0.00177731683118	0.290571061493	0.230636959099	12.73577312	0.105215529505	0.244445407997	5.54195395142	0.00197610584404	0.254088899934	17.9260999951	13.8816272799
bin.3	0.161834543408	0.0015783198986	0.0646849179082	1.2240157739	0.131653466115	22.7339991879	0.0	0.0914179659386	0.0857312299349	2.28433084824	0.0245911954294	0.111938712668	0.394115689407	0.0087131609308	0.0880177168041	3.2665523746	2.38706474422
bin.38	6.53524633861	0.00315288973849	0.00854954967906	0.00984397278775	10.0663263898	0.0104016425596	0.0	0.0115562211038	5.26815247282	0.0744986901515	0.038545661203	6.42412555425	5.60497039256	0.0	6.54711036988	0.00805147203611	0.0138718487795
bin.33	0.954845244272	0.0	0.56000445513	1.91884810137	1.3185894559	11.5386660339	0.00185734403074	0.539913942943	1.17643565136	11.641946242	0.826427047125	1.15728143449	2.1004413841	0.0190774572058	1.29148474314	3.66664345899	1.49241479146
bin.56	26.5469712442	0.00191442053994	0.00596677937742	0.00366732796524	0.829070685006	0.0155390905675	0.00072429236868	0.00576037653218	21.491570328	0.0159880717262	0.133577900453	21.58873229	0.101332389524	0.0	17.7804953784	0.0153775893689	0.00719532165132
bin.14	5.79643182335	1.64436349265	0.030570835874	0.0383015239554	10.1823226654	0.12187171012	1.48353451995	0.0231999773501	8.72958431006	16.662752566	0.428242764595	7.06521456923	16.1569435494	0.106790731763	10.0224257185	0.168875901233	0.119395207035
bin.13	0.050529078505	0.0	0.0435001238255	0.936684035625	0.0585980319005	1.20988181726	0.0	0.0407930276385	0.0452364881304	0.141716634611	0.0611536883689	0.0328350259449	0.0556024398441	0.00278172920195	0.0408749819514	15.7445585109	0.359266130138
bin.44	1.6051765963	0.00701055006331	0.223437632897	1.63135776445	2.60047374586	28.3748691849	0.0	0.523971301522	1.54173575536	0.783187917112	0.0198150636003	1.68924614695	3.04920483493	0.00758856161666	1.71897728204	1.33137125449	1.267793367
bin.41	4.26679391866	0.0	0.0143774033413	0.391008463305	4.98518069429	0.0240700249803	0.0	0.0106367483779	6.02058021478	12.6928718436	0.080750607949	4.99175324914	4.90013909917	0.00761756480778	6.41913443012	0.0175632601551	5.6243219911
bin.48	7.07211474055	0.0	0.0120232906477	0.00616749621	12.6296150338	0.00807817625901	0.0	0.0124011465452	8.28129017199	0.698466926303	0.045064379157	8.11250417403	8.88407334699	0.00649168902824	8.46850115858	0.0102546739152	0.0146050813068
bin.29	0.097134729136	0.0	18.7599190854	0.187441437699	0.0617130344503	2.09938058257	0.00379298183719	19.41168855	0.0687642683786	0.137283787108	2.68296294654	0.0754545280867	0.0807203204663	0.0637875430917	0.0630894196427	0.207439594233	0.227558224095
bin.78	17.0284036096	0.0113126970778	0.0363469092117	0.036940279267	17.1057277774	0.0530394419682	0.00137073074122	0.0422073827201	26.3180136742	48.217277915	0.182924968596	20.6112532621	30.1871321291	0.00898984657168	26.746225315	0.0506540342861	0.0983121327716
bin.64	76.9410181925	0.153782605712	0.0331393712262	0.0236117925457	13.7571904784	0.0320397723922	0.145980527842	0.0341054935966	36.7284810219	0.0485582037847	0.336516531513	60.3703194879	0.798245657224	0.0195499811587	38.5328405509	0.0278304284326	0.0426833948369
bin.61	1.10870234181	0.0022429961785	0.147924746927	18.5976022984	0.492285923806	0.126157690579	0.000844495860202	0.137056779073	1.44594076228	1.00169676479	0.187359543129	1.14920723179	0.548012510166	0.0344719346264	0.843199512809	1.07747023499	10.3496279499
bin.66	0.0475135608188	0.0	46.1082813906	0.03287546847	0.0277149596597	0.788973967602	0.00305269628915	41.605856228	0.0447178116256	0.0513829636124	7.861652862	0.0476085000617	0.0389010162497	0.0142895892841	0.0316351955584	0.0606616109653	0.040906757558
bin.73	1.91305040649	0.00405539524294	0.368707435146	0.441850824536	2.43556291887	125.094451976	0.0	0.443389611329	2.20310325165	2.74938842848	0.497818601915	2.12844369896	3.61670344905	0.0659257594184	2.23199538314	2.79854328945	0.438154503611
bin.86	0.136406111766	0.0	29.5087130935	0.125275719297	0.0402252861399	2.27749292294	0.00869751276278	31.6169642002	0.0542905189369	0.109444126738	11.1363597258	0.0736958465008	0.0547036861074	0.0127190700545	0.0473355417964	0.18316661239	0.12286519011
bin.76	5.60138913185	0.0	0.113885656958	0.120168670205	6.50708293034	0.225510811904	0.0	0.111099481022	7.40860889266	1.22869530115	0.345592903439	7.08704660074	7.25541879642	0.0815085892652	7.1803585714	0.124292760397	0.13292758091
bin.9	0.32083767893	0.0	0.472229211373	29.6381443579	0.386717321865	4.51138221228	0.00159275068682	0.448632743559	0.320490177517	1.8050358394	5.74977655596	0.330404058775	0.522732486681	0.0717838413082	0.329261805901	3.59737662769	13.881527378
bin.52	0.125694634325	18.8142284525	0.888198597385	0.193327390339	0.104492156573	0.699276310861	18.383462276	1.15172095953	0.185931926299	0.613794984904	3.77636316149	0.105029231927	0.0867584287274	362.879199361	0.0435038916983	0.561950611014	0.241215593646
bin.36	20.2896186851	0.0113691616627	0.0484330630894	0.0326062202709	29.9474758505	0.0739989823273	0.0	0.0671338436047	27.4226555056	1.37271991555	0.27084458586	25.2331651428	14.4781575025	0.0383227097117	27.4630903658	0.0592303428798	0.0860593751183
bin.27	0.0975975832939	0.0	0.199609680409	0.892640627036	0.0661176598034	5.17924163593	0.0	0.263903872513	0.0633603417526	0.554936959627	0.237111531164	0.0757928451105	0.146427637694	0.00651736834444	0.0737947404673	33.4720107506	0.881688448689
bin.15	17.7683528257	0.00721543820497	0.136283345262	0.165949770602	28.4869644143	1.57263567128	0.00176467676223	0.131755101145	22.2817675538	13.2912591352	0.819528440373	21.9179383312	33.7935813088	0.0897433863788	22.7965291221	0.567313839832	0.284160817457
bin.17	0.375658284009	0.0	0.137002633686	6.73267898613	1.00004307394	0.792186328347	0.00162550441655	0.199368784112	0.353662893579	4.6275109595	0.245652209461	0.40557328345	2.34796107764	0.0142403802213	0.404548974409	0.521767482989	7.45693629046
bin.49	0.584474560514	0.0	1.84294902546	26.5718328539	1.52529562243	8.45684111554	0.0	2.226565138	0.69033286959	19.4507230483	3.17905279741	0.680172534813	3.41116857945	0.0112211439479	0.766737560798	23.8284122783	32.0691531497
bin.40	0.167060709123	0.0	0.136317297437	1.1537244353	0.323112152903	0.44648656806	0.000916436033918	0.150624004354	0.133258183778	1.09754175334	0.288225165698	0.134838815874	0.829416615066	0.509910271979	0.147595513858	34.8350781826	0.349304477965
bin.79	0.0716555150032	0.0	19.3194145658	0.452694560092	0.0757295027372	2.88879584901	0.00221101725332	18.2776177794	0.0500620667574	0.178361485457	12.5882281086	0.0461098898943	0.107979071882	0.00383935452828	0.0617272051781	0.717860766686	0.292022727283
bin.18	0.0515247781953	0.0273911421236	0.0478052984934	0.0320589232912	0.0376764977903	0.0602647203436	0.0211359771345	0.0538725710949	0.0463447119528	0.0203990278289	0.094288943124	0.0521084149526	0.0376902419713	191.615101503	0.0413082247939	0.0273452878047	0.0288539735332
