Gene_Sequence	A1_FB_ShallowInflow	A3_1mMystic	A4_3mMystic	A5_5mMystic	A6_7mMystic	A7_9mMystic	A8_11mMystic	B1_13mMystic	B2_15mMystic	B3_17mMystic	B4_19mMystic	B5_20mMystic	B6_21mMystic	B7_22mMystic	B9_PosControlEColiMystic	H2_PosControlEBAlly	H3_PosControlEMAlly
unbinned_IJDLJFPM_106151	0.0	107.162114	71.845282	6.715091	0.0	0.0	5.325823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_106250	0.0	10.854602	18.580469	5.815291	10.422362	0.0	9.137249	144.383718	94.457879	22.405429	5.825673	9.352327	16.509493	9.899148	0.0	0.0	0.0
unbinned_IJDLJFPM_106253	17.108486	0.0	0.0	10.166539	0.0	0.0	48.831561	77.306415	57.766995	0.0	10.325895	16.493676	38.483979	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_106376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.252014	37.006224	46.907401	37.452911	21.8149	59.218573	0.0	0.0	0.0
unbinned_IJDLJFPM_106415	10.422743	196.369902	249.955484	0.0	44.152864	40.026438	29.23484	45.941974	10.304227	9.631434	6.201989	9.933117	0.0	10.496793	0.0	0.0	0.0
unbinned_IJDLJFPM_106438	37.605613	54.285149	113.141335	38.931221	49.718118	50.498051	30.684728	104.175867	200.634781	55.573933	83.722863	116.263334	83.912075	122.89859	0.0	0.0	0.0
unbinned_IJDLJFPM_106469	0.0	26.623863	32.177796	0.0	27.050894	14.268737	0.0	43.441009	78.090669	24.436165	15.340933	0.0	85.379817	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_106533	62.556943	0.0	0.0	113.365249	44.742964	16.331913	13.904362	181.243159	211.674145	138.214539	198.19082	268.326379	131.947241	104.318973	0.0	0.0	0.0
unbinned_IJDLJFPM_106703	0.0	60.339933	0.0	11.237365	15.339	0.0	27.335369	0.0	58.279112	127.363143	34.618422	73.710059	107.370342	38.849101	0.0	0.0	0.0
unbinned_IJDLJFPM_106704	56.623111	39.803686	0.0	0.111355	15.097675	0.0	0.0	32.134662	57.643719	89.965401	148.469014	91.171808	42.496808	57.659738	0.0	0.0	0.0
unbinned_IJDLJFPM_106770	18.699578	6.476905	11.649054	31.030317	11.445658	3.350324	2.860336	6.680825	34.014976	50.373168	17.083195	26.385105	20.730035	18.628615	0.0	0.0	940.749533
unbinned_IJDLJFPM_106780	8.918441	83.887767	134.71947	68.324585	23.567532	24.360173	20.766075	34.199244	14.615006	8.192236	10.578213	25.429668	29.835838	8.961616	0.0	16.066768	29.803462
unbinned_IJDLJFPM_106787	28.504697	29.946653	36.208598	67.561225	7.582426	0.0	6.726982	39.839526	4.760893	26.732209	8.548946	13.67219	15.970732	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_106809	0.0	0.0	0.0	9.16978	104.302757	177.330325	91.755509	34.720146	10.372514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_106810	0.0	0.0	22.447057	10.463784	52.506295	106.232748	79.327726	59.728561	11.902741	16.717759	0.0	16.982266	59.424229	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_106811	17.205546	0.0	21.646325	10.135997	157.935693	153.02458	232.17309	75.311881	5.632645	0.0	10.196637	0.0	0.0	0.0	0.0	15.459149	0.0
unbinned_IJDLJFPM_107047	0.0	0.0	28.646993	0.0	6.006287	37.389661	46.856403	18.792953	14.983922	84.059765	74.308506	86.52054	14.751986	45.702696	0.0	0.0	0.0
unbinned_IJDLJFPM_107125	49.970816	0.0	12.604938	17.689379	15.867826	131.431049	130.675721	109.950705	105.228021	92.19648	83.177949	66.621355	89.25668	50.293563	0.0	36.321147	0.0
unbinned_IJDLJFPM_107270	30.030889	31.572707	0.0	8.901853	79.939535	208.496234	134.916112	0.0	5.029023	0.0	0.0	0.0	16.836539	30.429774	0.0	0.0	0.0
unbinned_IJDLJFPM_107585	15.8552	0.0	0.0	131.7621	42.268936	17.661727	37.58742	35.676577	5.328835	44.884523	28.626294	0.0	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_107586	35.578133	339.795563	91.146916	106.347281	76.52283	427.92881	434.435105	186.409036	111.905171	174.94566	131.074248	138.641994	0.0	36.619699	0.0	0.0	0.0
unbinned_IJDLJFPM_107697	0.0	0.0	29.028282	40.610412	48.761595	89.770151	65.538949	78.069108	70.061767	21.925282	41.400095	22.02395	25.63623	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_107793	76.159136	533.682919	421.177756	3262.531382	3111.857072	2603.432554	1964.016981	1465.581195	548.293343	683.290428	531.794534	802.36381	413.094716	506.982763	0.0	0.0	0.0
unbinned_IJDLJFPM_107906	22.553053	143.147087	57.699199	40.359191	48.463645	140.189563	51.372918	51.708167	100.551758	87.13593	41.140587	196.989524	178.349414	276.989994	0.0	0.0	84.623445
unbinned_IJDLJFPM_108069	0.0	18.703273	33.791839	5.273101	0.0	92.879213	104.177909	49.021414	32.261637	32.879977	0.0	17.009479	19.956241	8.991333	0.0	0.0	0.0
unbinned_IJDLJFPM_108118	13.872751	29.139322	52.830864	90.388998	14.754323	7.684455	6.541555	46.471731	129.588541	376.765818	673.511728	545.337469	512.932715	336.923379	0.0	0.0	0.0
unbinned_IJDLJFPM_108193	12.8917	27.054279	16.342553	83.924985	102.711672	101.273352	42.454222	139.711381	34.290716	0.0	23.137004	24.679814	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_108239	44.291331	23.418785	28.334403	13.208087	11.891244	12.51125	10.657249	0.0	68.297274	64.111709	53.846836	64.478611	0.0	22.656332	0.0	0.0	0.0
unbinned_IJDLJFPM_108301	0.0	10.941044	26.387949	12.339957	11.070285	11.469883	9.773635	0.0	24.114753	135.242775	149.284438	179.318354	221.812719	152.842446	0.0	0.0	0.0
unbinned_IJDLJFPM_108380	98.596551	68.837057	69.203812	0.0	63.854798	54.173097	51.283776	24.194021	0.0	0.0	6.526563	0.0	24.483835	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_108507	34.538049	36.024115	0.0	8.123983	69.187438	67.540926	80.008897	93.878714	6.74277	6.295004	40.78336	19.625307	7.687178	6.920258	0.0	0.0	0.0
unbinned_IJDLJFPM_108714	47.437319	250.916056	181.963169	0.0	0.0	13.427259	68.588192	27.239347	24.458877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_108723	71.769538	213.170674	166.535013	49.5049	31.732059	19.773021	44.912105	46.409338	3.964068	11.121644	21.426596	0.0	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_108767	100.299919	281.784636	191.757846	89.390683	464.003686	289.443184	230.476826	254.673174	56.373663	31.663708	80.668574	48.313915	56.385474	16.995573	0.0	0.0	0.0
unbinned_IJDLJFPM_109224	43.264446	15.153544	18.321717	34.187467	53.711989	31.998264	54.47766	24.201222	24.101544	81.203128	77.87701	193.737318	161.629434	29.206201	0.0	0.0	103.193373
unbinned_IJDLJFPM_109239	395.640129	400.418825	279.347472	26.055084	31.191933	0.0	6.923187	16.406685	9.803655	0.0	0.0	28.128409	32.853018	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_109319	23.71866	0.0	0.0	14.148634	0.0	0.0	22.862731	13.619674	40.764795	22.970065	43.318087	227.786066	26.797141	24.279513	0.0	0.0	0.0
unbinned_IJDLJFPM_109387	19.664881	10.285497	0.0	40.60028	10.405229	21.540862	0.0	0.0	12.933053	63.452389	93.488561	28.08183	43.898935	98.935508	0.0	0.0	33.244778
unbinned_IJDLJFPM_109429	7.457151	0.0	9.301035	13.110935	7.830704	0.0	3.427275	172.237371	76.76747	46.983728	30.6041	3.51116	49.631994	26.024574	0.0	0.0	0.0
unbinned_IJDLJFPM_109476	37.316923	29.262575	11.75234	5.500238	0.0	20.409408	8.698157	51.186899	113.301083	85.835422	66.453433	106.482337	41.630887	37.520605	0.0	0.0	0.0
unbinned_IJDLJFPM_109484	8.984375	28.171172	0.0	5.294967	9.497503	29.453795	29.292371	0.0	11.781256	82.549572	149.211726	136.643729	70.136346	90.287585	0.0	0.0	0.0
unbinned_IJDLJFPM_109589	10.48268	0.0	0.0	12.375837	0.0	0.0	0.0	28.885521	38.007729	38.756539	56.146395	29.973945	46.83312	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_109804	0.0	29.594684	71.556889	0.0	7.493217	0.0	13.292638	0.0	23.515649	112.451967	101.369611	256.715576	157.830385	199.631651	0.0	0.0	0.0
unbinned_IJDLJFPM_110003	11.806641	24.750192	14.93928	0.0	0.0	0.0	0.0	0.0	3.910499	32.912283	56.377876	90.240565	39.614628	35.74565	0.0	0.0	0.0
unbinned_IJDLJFPM_110024	67.815726	71.206275	51.628527	72.283672	28.839909	37.533326	19.173565	45.380393	22.600256	0.0	8.12498	0.0	45.578479	13.719279	0.0	0.0	0.0
unbinned_IJDLJFPM_110061	45.825308	9.580972	11.542148	16.207498	29.072209	300.614594	474.053652	130.661745	27.058638	16.854013	5.438348	17.429622	20.445727	18.42565	0.0	0.0	0.0
unbinned_IJDLJFPM_110254	135.626254	81.755185	123.721903	57.658847	10.36258	120.558563	120.414192	66.041651	79.002685	55.509337	128.995352	131.085189	43.629799	78.958098	0.0	0.0	71.508711
unbinned_IJDLJFPM_110261	0.0	0.0	0.0	0.0	0.0	105.391926	129.616992	47.438625	28.378813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_110312	12.120659	25.416463	30.690511	35.837001	45.024805	6.681679	17.073002	13.444428	68.325112	56.383678	36.198786	46.346566	40.681303	61.189447	0.0	0.0	0.0
unbinned_IJDLJFPM_110347	134.987399	75.24786	67.97918	5.303764	42.809901	270.448696	243.116803	177.528549	162.267538	190.187596	138.786314	111.208677	130.469523	108.525792	0.0	0.0	602.082997
unbinned_IJDLJFPM_110428	18.563456	106.744709	23.383015	164.694326	122.694393	116.740902	34.611266	10.183398	9.138224	17.076455	16.742333	8.827593	20.708453	9.331727	0.0	0.0	0.0
unbinned_IJDLJFPM_110720	36.660246	47.904861	34.626444	37.817494	33.917577	60.122919	64.061304	65.330872	108.234552	75.84306	97.890272	87.148109	143.12009	101.341073	0.0	16.543613	63.757496
unbinned_IJDLJFPM_110735	22.589127	11.832292	0.0	20.01894	5.987411	31.058429	21.167465	24.976256	33.60507	20.946897	33.669311	43.123524	25.251095	22.779355	0.0	0.0	155.686448
unbinned_IJDLJFPM_110858	0.0	10.693214	25.785464	0.0	0.0	0.0	4.774375	16.876944	63.932138	37.739132	79.00796	38.938622	57.049298	20.575403	49.864927	0.0	0.0
unbinned_IJDLJFPM_110874	15.326998	19.28276	0.0	0.0	0.0	0.0	98.628207	70.273723	51.403796	67.067274	128.983171	101.581967	120.362472	73.496363	0.0	0.0	0.0
unbinned_IJDLJFPM_110875	0.0	79.012008	105.777096	197.190683	111.056896	213.162759	129.574309	188.967665	0.0	14.420565	25.375604	124.830446	0.0	11.518718	0.0	0.0	0.0
unbinned_IJDLJFPM_111034	24.32218	0.0	0.0	71.916207	0.0	0.0	11.421158	53.965552	28.231897	0.0	0.0	0.0	13.60623	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_111214	0.0	0.0	0.0	7.072129	6.346412	0.0	5.614013	0.0	63.425086	100.094798	57.13759	22.862602	80.281761	84.520784	0.0	0.0	0.0
unbinned_IJDLJFPM_111273	14.832181	31.182209	0.0	8.792252	0.0	0.0	0.0	16.618346	59.574998	55.759293	133.585071	142.400927	116.396788	75.132804	0.0	27.8738	0.0
unbinned_IJDLJFPM_111367	36.959543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.04713	136.102625	180.012459	0.0	38.057795	0.0	71.481545	0.0
unbinned_IJDLJFPM_111419	29.785539	0.0	0.0	8.828046	23.782659	33.07569	49.284377	25.034104	64.815537	28.000315	107.315889	71.498769	33.394038	45.267565	0.0	0.0	0.0
unbinned_IJDLJFPM_111430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.769535	39.044349	0.0	38.573532	180.141948	40.785302	0.0	0.0	0.0
unbinned_IJDLJFPM_111575	0.0	0.0	0.0	7.469266	0.0	0.0	5.935177	0.0	8.387737	70.614573	117.594606	157.027921	128.54908	134.121126	0.0	0.0	0.0
unbinned_IJDLJFPM_111664	18.057751	0.0	22.735756	0.0	19.090171	44.405095	37.852465	19.792781	41.445315	16.594615	64.270985	25.749655	70.486933	36.296328	0.0	0.0	0.0
unbinned_IJDLJFPM_111746	34.378171	36.224691	43.825334	0.0	0.0	28.832972	114.491763	67.974697	92.885006	16.302233	20.751387	16.5726	19.33397	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_111749	94.344121	87.782664	66.163114	105.194614	22.205081	212.821072	166.642377	98.210772	338.614317	891.400392	1291.367086	979.148859	1404.993609	1108.600886	0.0	0.0	71.485529
unbinned_IJDLJFPM_111830	422.817378	747.271101	474.092487	130.941208	250.008444	249.275258	175.818256	147.375726	56.073042	12.35331	95.272652	0.0	13.514946	24.393205	0.0	0.0	0.0
unbinned_IJDLJFPM_111868	44.291331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.708688	170.964558	161.540507	171.942962	75.034006	45.312664	0.0	0.0	0.0
unbinned_IJDLJFPM_112063	30.483884	0.0	12.819558	5.996139	16.136618	11.141011	4.747068	44.744506	93.671183	65.660445	60.428895	106.473406	56.727991	40.917929	0.0	0.0	0.0
unbinned_IJDLJFPM_112231	11.806641	24.750192	14.93928	0.0	0.0	0.0	0.0	39.240587	54.746993	43.883044	119.802986	124.080777	171.66339	83.406517	0.0	0.0	0.0
unbinned_IJDLJFPM_112413	13.563145	56.96502	68.838035	32.126076	108.149659	82.573317	127.823768	15.126798	13.560154	0.0	0.0	25.994317	30.385653	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_112506	32.703996	0.0	34.189669	21.339144	4.784528	14.839384	21.082564	153.788084	74.199258	24.955938	5.36948	8.604874	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_112531	15.587534	0.0	39.657644	18.496813	49.838478	156.13222	125.528557	70.066214	31.397521	14.696073	18.748678	14.985219	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_112581	0.0	0.0	0.0	24.608569	60.710188	51.462563	43.85226	34.45648	0.0	9.631434	6.201989	19.866233	0.0	10.496793	0.0	0.0	0.0
unbinned_IJDLJFPM_112821	11.508483	84.412858	72.771159	34.004636	323.431359	215.328124	59.345667	70.043479	3.807592	10.680952	6.864686	10.989305	12.867487	11.609123	0.0	0.0	0.0
unbinned_IJDLJFPM_112877	18.376319	0.0	0.0	16.248746	34.004057	60.27837	47.099467	90.694133	33.157793	64.20465	87.237354	69.89709	40.995475	18.472724	0.0	0.0	0.0
unbinned_IJDLJFPM_113279	10.275856	32.262339	51.866982	24.257945	10.880619	5.635135	43.217978	90.537834	47.383375	18.98029	6.112581	9.790545	0.0	20.693174	0.0	0.0	0.0
unbinned_IJDLJFPM_113439	21.271166	22.269178	40.287929	18.837618	140.833504	157.635375	39.797503	11.729648	7.015201	0.0	0.0	0.0	11.880914	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_113523	11.184519	9.672818	13.904229	1.090297	4.88216	6.989311	11.085337	5.965881	7.744533	11.660287	169.79402	118.972478	171.301737	100.092967	0.0	0.0	0.0
unbinned_IJDLJFPM_113618	13.563145	0.0	0.0	0.0	0.0	52.546657	95.867826	0.0	4.520051	12.686759	16.249961	0.0	0.0	0.0	0.0	25.325414	0.0
unbinned_IJDLJFPM_113625	0.0	0.0	0.0	43.991398	0.0	0.0	18.002042	0.0	0.0	181.167182	90.437229	143.557449	167.622768	75.868444	0.0	0.0	0.0
unbinned_IJDLJFPM_113654	9.885763	0.0	0.0	0.0	5.231184	92.059019	87.686691	10.871285	3.251428	9.115718	0.0	9.412275	11.034852	19.895998	0.0	17.947941	0.0
unbinned_IJDLJFPM_113695	53.333502	55.837571	0.0	31.488939	45.20037	5.855945	14.968923	82.357639	168.87656	108.531069	88.908562	132.210969	83.412372	96.717687	0.0	0.0	0.0
unbinned_IJDLJFPM_113727	0.0	0.0	0.0	0.0	0.0	0.0	4.230842	9.955911	17.868912	116.861764	64.652088	77.705265	151.929445	209.933377	0.0	0.0	0.0
unbinned_IJDLJFPM_113745	10.793012	22.602371	68.159661	63.732274	85.768096	165.967492	161.61164	131.015467	17.807816	9.988329	0.0	10.292844	24.117429	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_113770	56.331764	0.0	0.0	11.172488	30.119242	52.662319	125.524066	127.852827	19.111009	0.0	0.0	18.140236	21.137512	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_113922	81.077243	42.563296	68.576788	99.628067	93.377011	29.911089	38.201025	75.342413	36.020393	12.637214	16.18793	0.0	15.135948	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_113962	35.79502	0.0	137.570931	64.206275	19.252526	123.026612	152.675178	91.239079	225.267215	28.981226	15.638987	34.87536	39.432133	36.847887	0.0	0.0	0.0
unbinned_IJDLJFPM_113972	192.947397	236.544373	106.883301	44.461543	104.681221	67.034788	79.112499	98.297238	15.474711	34.702521	44.77006	26.90054	31.549164	47.392619	0.0	0.0	0.0
unbinned_IJDLJFPM_114005	92.932753	164.189525	119.004262	0.0	83.171906	194.23367	286.421875	269.56125	129.292735	60.612048	57.911293	0.0	0.0	127.154601	0.0	0.0	0.0
unbinned_IJDLJFPM_114288	48.13387	414.66524	395.236801	12.808454	13.387345	5.882711	8.369466	13.692727	0.0	0.0	6.406099	10.289835	8.081191	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_114361	361.378967	224.676265	108.676223	63.356135	57.020963	35.974893	91.877769	182.24355	65.4012	122.699884	38.714439	20.612832	47.978479	43.445396	0.0	0.0	0.0
unbinned_IJDLJFPM_114470	29.577089	195.958123	136.746516	11.631781	0.0	0.0	13.806881	0.0	3.24232	9.090101	0.0	9.386372	0.0	9.9207	0.0	17.895559	0.0
unbinned_IJDLJFPM_114501	26.728543	14.029656	0.0	7.91319	0.0	0.0	0.0	0.0	0.0	37.474109	56.016726	64.013007	134.711515	54.05657	0.0	0.0	0.0
unbinned_IJDLJFPM_114531	12.712346	0.0	16.111457	45.132396	0.0	0.0	11.955849	0.0	12.673441	23.710732	7.603255	36.495722	0.0	0.0	0.0	0.0	848.129761
unbinned_IJDLJFPM_114569	333.916218	698.364379	636.933329	5601.407588	5908.416365	4552.291995	3378.630817	2625.225342	1077.336562	733.458862	898.012191	1205.380825	702.566795	635.434	0.0	0.0	0.0
unbinned_IJDLJFPM_114576	214.854768	75.755651	213.704867	128.134479	410.412763	243.284808	195.624433	150.842931	82.084517	92.486453	101.748234	92.686181	26.971377	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_114682	51.08573	0.0	43.407092	10.119215	54.559291	142.768757	194.407678	76.930246	5.748115	16.141014	20.553884	32.829137	19.150528	51.953639	0.0	0.0	0.0
unbinned_IJDLJFPM_114767	0.0	0.0	0.0	0.0	19.501451	20.756412	17.717142	21.117468	12.678989	106.967367	88.997533	0.0	0.0	111.990485	0.0	70.113091	0.0
unbinned_IJDLJFPM_114782	744.833218	30.205719	24.177306	11.351419	5.238941	67.584549	50.702469	24.444037	18.74509	34.976504	19.897769	41.071846	32.226645	33.813726	0.0	0.0	30.728349
unbinned_IJDLJFPM_115149	0.0	26.616554	13.798486	51.60397	17.362045	6.000642	10.849571	96.473934	147.843705	80.905958	123.62412	83.348914	85.433831	33.024562	0.0	0.0	0.0
unbinned_IJDLJFPM_115199	21.382261	225.899432	163.996624	89.21924	458.882398	180.936587	349.179498	207.805682	36.554319	123.466347	90.882105	62.202918	0.0	21.852038	0.0	0.0	0.0
unbinned_IJDLJFPM_115240	52.720889	51.651483	55.869494	26.055084	7.797983	159.623653	258.25379	49.084152	65.697854	82.576207	112.162131	56.256817	159.569737	69.202142	0.0	0.0	0.0
unbinned_IJDLJFPM_115507	34.249458	0.0	21.543097	5.043975	4.523267	0.0	0.0	23.420797	112.107363	204.205993	177.587038	219.589094	66.813196	94.591642	0.0	0.0	0.0
unbinned_IJDLJFPM_115591	0.0	0.0	0.0	13.472692	24.177589	25.087379	0.0	6.305222	20.67412	91.648131	115.57696	102.557595	134.450764	120.662742	0.0	0.0	0.0
unbinned_IJDLJFPM_115888	25.161487	13.196705	15.940898	22.329427	20.040584	222.220619	295.70156	160.766402	91.932018	58.632147	180.535731	156.473747	219.214437	394.047306	0.0	0.0	0.0
unbinned_IJDLJFPM_115950	9.134444	9.548673	23.005922	5.384275	0.0	9.986149	4.256153	5.008076	149.806955	134.365367	43.358492	69.481765	30.565184	64.271394	0.0	0.0	0.0
unbinned_IJDLJFPM_115966	0.0	0.0	11.75234	0.0	14.799573	5.102352	26.09447	25.593449	67.368212	77.25188	66.453433	53.241168	41.630887	18.760302	0.0	0.0	0.0
unbinned_IJDLJFPM_116127	202.591215	91.555414	0.0	51.4678	139.205311	247.448727	232.471298	75.648141	15.132215	0.0	26.477245	0.0	0.0	0.0	0.0	0.0	1319.939372
unbinned_IJDLJFPM_116140	248.33876	32.658701	19.745866	9.209256	74.438982	60.450766	14.702669	34.875131	5.209472	0.0	0.0	0.0	17.416286	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_116212	9.727502	0.0	0.0	0.0	25.732004	357.792974	732.78008	285.51689	28.77783	17.928287	5.779322	9.258962	0.0	9.786424	0.0	0.0	0.0
unbinned_IJDLJFPM_116259	0.0	9.77945	0.0	5.51449	9.891996	5.115788	4.360503	0.0	36.843767	215.159511	299.82361	302.486954	344.344353	336.273611	0.0	0.0	0.0
unbinned_IJDLJFPM_116260	0.0	0.0	0.0	37.978991	0.0	196.047054	227.576556	117.006291	10.755833	0.0	0.0	0.0	0.0	16.23657	0.0	0.0	0.0
unbinned_IJDLJFPM_116306	18.284159	9.556728	0.0	10.777639	0.0	4.997356	0.0	5.012409	47.979623	25.215328	124.761978	130.38899	122.36388	101.083479	0.0	0.0	0.0
unbinned_IJDLJFPM_116493	54.051496	14.187765	17.144197	40.007805	21.548541	89.733268	12.733675	15.068483	36.020393	25.274428	0.0	38.843491	15.135948	27.334826	0.0	0.0	0.0
unbinned_IJDLJFPM_116594	16.06327	0.0	0.0	38.147174	51.398823	17.904463	53.344462	54.252202	21.61136	30.338866	29.016794	0.0	36.07713	0.0	0.0	30.326103	0.0
unbinned_IJDLJFPM_116644	27.025748	0.0	0.0	8.001561	0.0	0.0	0.0	7.534241	13.507647	37.911641	380.416349	453.17406	696.253625	1298.404257	0.0	0.0	0.0
unbinned_IJDLJFPM_116720	0.0	0.0	0.0	0.0	0.0	0.0	7.255715	51.617481	61.684555	28.87055	9.213084	14.727749	17.194639	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_116757	0.0	15.214592	18.396163	17.162031	0.0	72.293107	150.428633	170.112991	0.0	27.180022	8.688069	0.0	0.0	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_116764	9.149727	0.0	0.0	10.786743	19.348668	70.023018	72.478497	25.083744	93.040866	8.412396	81.435962	43.499953	51.028	55.183199	0.0	0.0	0.0
unbinned_IJDLJFPM_116952	36.247946	0.0	0.0	43.316184	19.501451	62.269237	35.434284	21.117468	25.357979	71.311578	266.9926	176.581927	247.395224	335.971455	0.0	0.0	0.0
unbinned_IJDLJFPM_117021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.277288	52.964666	74.428644	35.370716	37.658154	43.865492	119.081908	0.0	0.0	0.0
unbinned_IJDLJFPM_117194	96.741213	29.027339	35.08381	24.556729	44.09224	99.504969	110.770183	30.857644	36.878112	25.880125	0.0	13.249244	15.484027	13.984331	0.0	0.0	0.0
unbinned_IJDLJFPM_117442	81.378871	197.197838	172.095089	64.252153	79.30975	67.559987	31.955942	30.253595	4.520051	12.686759	56.874863	38.991475	30.385653	14.616637	0.0	0.0	336.550525
unbinned_IJDLJFPM_117458	0.0	0.0	18.104299	0.0	22.747277	0.0	13.453964	31.871621	61.891609	53.464418	42.744732	41.016571	31.941464	43.289607	0.0	0.0	0.0
unbinned_IJDLJFPM_117477	12.712346	13.336511	0.0	37.61033	13.502418	0.0	89.668865	77.732298	12.673441	11.855366	0.0	0.0	14.231013	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_117485	271.395773	47.553636	19.166613	17.878433	104.358713	58.628718	49.919276	50.72535	0.0	14.184298	9.056815	0.0	33.814012	0.0	19183.894953	20926.34622	1736.252255
unbinned_IJDLJFPM_117558	101.755399	351.351091	406.364335	163.693119	363.551045	88.717046	61.793429	89.480586	38.886175	13.646765	8.723818	0.0	16.293654	14.720756	0.0	0.0	0.0
unbinned_IJDLJFPM_117603	26.690033	46.489576	33.596375	5.24279	0.0	0.0	8.285699	14.619834	20.409469	147.087727	279.625031	355.132721	337.306863	223.486405	0.0	0.0	0.0
unbinned_IJDLJFPM_117610	36.605373	0.0	46.350662	7.216005	51.806724	94.191389	131.796715	101.540081	8.09446	34.067744	7.289543	0.0	27.304672	12.321307	0.0	0.0	0.0
unbinned_IJDLJFPM_117645	0.0	0.0	0.0	6.450496	5.787348	6.000642	10.225165	12.059242	10.817832	40.452979	71.571859	62.511685	90.883598	88.065499	0.0	39.993145	0.0
unbinned_IJDLJFPM_117713	12.325546	64.628526	46.831166	94.772099	202.819206	115.575988	104.224618	129.984284	16.360533	11.47679	22.096556	23.573714	0.0	12.448587	0.0	0.0	0.0
unbinned_IJDLJFPM_117793	16.541976	17.277214	10.399592	14.612434	13.103168	0.0	3.845344	13.55917	59.498105	90.936836	137.1462	109.928936	165.909605	99.635953	0.0	0.0	0.0
unbinned_IJDLJFPM_117851	0.0	11.441189	6.871828	0.0	0.0	0.0	0.0	11.879242	40.895101	94.573897	142.235175	145.273618	115.964823	170.215691	0.0	0.0	0.0
unbinned_IJDLJFPM_117872	144.965958	25.331224	0.0	21.430028	32.052365	53.270221	11.343113	6.698897	4.005217	11.237559	14.430237	0.0	27.029892	12.196603	0.0	0.0	0.0
unbinned_IJDLJFPM_117910	1151.431658	1557.905392	1130.277267	892.051555	542.086423	207.167505	221.429341	122.128449	72.867772	96.224612	92.548014	49.359629	0.0	26.058894	0.0	23.961649	0.0
unbinned_IJDLJFPM_118276	34.022967	72.087278	0.0	20.317399	18.272108	0.0	0.0	19.778691	105.251461	100.091274	20.866067	0.0	38.657194	0.0	0.0	0.0	0.0
unbinned_IJDLJFPM_118286	1299.148252	3178.810864	2469.347441	473.724197	917.700865	879.940847	1016.132337	747.837993	241.805877	250.938588	244.813097	150.503954	122.972105	63.526539	0.0	0.0	0.0
unbinned_IJDLJFPM_118308	397.102518	39.044379	110.033176	51.383161	111.992605	895.655522	1160.316274	472.236389	20.596223	34.676442	34.612923	59.344469	13.887634	50.139647	0.0	0.0	0.0
unbinned_IJDLJFPM_118330	25.502415	0.0	0.0	121.801155	82.282995	0.0	49.325886	102.794573	228.810495	272.649029	155.527967	173.386081	115.433145	156.808361	0.0	0.0	0.0
unbinned_IJDLJFPM_118485	100.406831	35.057529	84.599776	59.312907	53.217724	85.865452	167.207544	44.888997	29.490649	20.679069	6.649382	0.0	12.469246	33.743798	0.0	20.463731	0.0
unbinned_IJDLJFPM_118500	0.0	11.61397	14.012491	26.199031	17.629809	6.094765	15.577637	49.001921	76.923	41.095414	92.511046	74.061512	86.747762	67.070251	0.0	0.0	0.0
unbinned_IJDLJFPM_118532	9.549151	9.986325	12.034104	5.631222	5.050896	0.0	8.90821	73.412857	31.368789	0.0	0.0	9.086292	0.0	19.208859	0.0	0.0	0.0
